site_id,site_name,tid
13472,"Gamma-aminobutyric acid receptor subunit alpha-1/beta-2/delta, Neur_chan_LBD domain",118277
13473,"Gamma-aminobutyric acid receptor subunit alpha-1/beta-2/delta, Neur_chan_LBD domain",118276
13479,"Gamma-aminobutyric acid receptor subunit beta-1/beta-2, Neur_chan_LBD domain",118277
13480,"Gamma-aminobutyric acid receptor subunit beta-1/beta-2, Neur_chan_LBD domain",118276
13490,"Gamma-aminobutyric acid receptor subunit alpha-4/beta-2/delta, Neur_chan_LBD domain",118277
13491,"Gamma-aminobutyric acid receptor subunit alpha-4/beta-2/delta, Neur_chan_LBD domain",118276
13498,"Gamma-aminobutyric acid receptor subunit alpha-3/beta-3/gamma-2, Neur_chan_LBD domain",118282
13499,"Gamma-aminobutyric acid receptor subunit alpha-3/beta-3/gamma-2, Neur_chan_LBD domain",118285
13503,"Gamma-aminobutyric acid receptor subunit alpha-3/beta-3/gamma-2, Neur_chan_LBD domain",118293
13509,"Gamma-aminobutyric acid receptor subunit alpha-3/beta-3/gamma-2, Neur_chan_LBD domain",118279
13510,"Gamma-aminobutyric acid receptor subunit alpha-3/beta-3/gamma-2, Neur_chan_LBD domain",118278
13512,"Gamma-aminobutyric acid receptor subunit alpha-3/beta-3/gamma-2, Neur_chan_LBD domain",118283
13515,"Gamma-aminobutyric acid receptor subunit alpha-3/beta-3/gamma-2, Neur_chan_LBD domain",118281
13517,"Gamma-aminobutyric acid receptor subunit alpha-3/beta-3/gamma-2, Neur_chan_LBD domain",118280
13518,"Gamma-aminobutyric acid receptor subunit alpha-3/beta-3/gamma-2, Neur_chan_LBD domain",118284
13530,"Gamma-aminobutyric acid receptor subunit alpha-3/beta-3/gamma-2, Neur_chan_LBD domain",118291
13532,"Gamma-aminobutyric acid receptor subunit alpha-3/beta-3/gamma-2, Neur_chan_LBD domain",118292
13552,"Gamma-aminobutyric acid receptor subunit alpha-2/beta-3/gamma-2, Neur_chan_LBD domain",118282
13553,"Gamma-aminobutyric acid receptor subunit alpha-2/beta-3/gamma-2, Neur_chan_LBD domain",118285
13557,"Gamma-aminobutyric acid receptor subunit alpha-2/beta-3/gamma-2, Neur_chan_LBD domain",118293
13563,"Gamma-aminobutyric acid receptor subunit alpha-2/beta-3/gamma-2, Neur_chan_LBD domain",118279
13564,"Gamma-aminobutyric acid receptor subunit alpha-2/beta-3/gamma-2, Neur_chan_LBD domain",118278
13566,"Gamma-aminobutyric acid receptor subunit alpha-2/beta-3/gamma-2, Neur_chan_LBD domain",118283
13569,"Gamma-aminobutyric acid receptor subunit alpha-2/beta-3/gamma-2, Neur_chan_LBD domain",118281
13571,"Gamma-aminobutyric acid receptor subunit alpha-2/beta-3/gamma-2, Neur_chan_LBD domain",118280
13572,"Gamma-aminobutyric acid receptor subunit alpha-2/beta-3/gamma-2, Neur_chan_LBD domain",118284
13584,"Gamma-aminobutyric acid receptor subunit alpha-2/beta-3/gamma-2, Neur_chan_LBD domain",118291
13586,"Gamma-aminobutyric acid receptor subunit alpha-2/beta-3/gamma-2, Neur_chan_LBD domain",118292
13606,"Gamma-aminobutyric acid receptor subunit alpha-4/beta-3, Neur_chan_LBD domain",118281
13607,"Gamma-aminobutyric acid receptor subunit alpha-4/beta-3, Neur_chan_LBD domain",118282
13608,"Gamma-aminobutyric acid receptor subunit alpha-4/beta-3, Neur_chan_LBD domain",118280
13612,"Gamma-aminobutyric acid receptor subunit alpha-4/beta-3, Neur_chan_LBD domain",118283
13618,"Gamma-aminobutyric acid receptor subunit alpha-4/beta-3, Neur_chan_LBD domain",118284
13624,"Gamma-aminobutyric acid receptor subunit alpha-4/beta-3, Neur_chan_LBD domain",118285
13630,"Gamma-aminobutyric acid receptor subunit alpha-4/beta-3, Neur_chan_LBD domain",118291
13631,"Gamma-aminobutyric acid receptor subunit alpha-4/beta-3, Neur_chan_LBD domain",118293
13632,"Gamma-aminobutyric acid receptor subunit alpha-4/beta-3, Neur_chan_LBD domain",118292
13650,"Gamma-aminobutyric acid receptor subunit alpha-4/beta-3, Neur_chan_LBD domain",118279
13651,"Gamma-aminobutyric acid receptor subunit alpha-4/beta-3, Neur_chan_LBD domain",118278
13652,"Gamma-aminobutyric acid receptor subunit alpha-4/beta-3/delta, Neur_chan_LBD domain",118281
13653,"Gamma-aminobutyric acid receptor subunit alpha-4/beta-3/delta, Neur_chan_LBD domain",118284
13660,"Gamma-aminobutyric acid receptor subunit alpha-4/beta-3/delta, Neur_chan_LBD domain",118287
13663,"Gamma-aminobutyric acid receptor subunit alpha-4/beta-3/delta, Neur_chan_LBD domain",118292
13673,"Gamma-aminobutyric acid receptor subunit alpha-4/beta-3/delta, Neur_chan_LBD domain",118282
13674,"Gamma-aminobutyric acid receptor subunit alpha-4/beta-3/delta, Neur_chan_LBD domain",118280
13678,"Gamma-aminobutyric acid receptor subunit alpha-4/beta-3/delta, Neur_chan_LBD domain",118283
13690,"Gamma-aminobutyric acid receptor subunit alpha-4/beta-3/delta, Neur_chan_LBD domain",118285
13696,"Gamma-aminobutyric acid receptor subunit alpha-4/beta-3/delta, Neur_chan_LBD domain",118291
13697,"Gamma-aminobutyric acid receptor subunit alpha-4/beta-3/delta, Neur_chan_LBD domain",118293
13716,"Gamma-aminobutyric acid receptor subunit alpha-4/beta-3/delta, Neur_chan_LBD domain",118279
13717,"Gamma-aminobutyric acid receptor subunit alpha-4/beta-3/delta, Neur_chan_LBD domain",118278
13718,"Gamma-aminobutyric acid receptor subunit alpha-4/beta-3/gamma-2, Neur_chan_LBD domain",118282
13719,"Gamma-aminobutyric acid receptor subunit alpha-4/beta-3/gamma-2, Neur_chan_LBD domain",118285
13723,"Gamma-aminobutyric acid receptor subunit alpha-4/beta-3/gamma-2, Neur_chan_LBD domain",118293
13729,"Gamma-aminobutyric acid receptor subunit alpha-4/beta-3/gamma-2, Neur_chan_LBD domain",118279
13730,"Gamma-aminobutyric acid receptor subunit alpha-4/beta-3/gamma-2, Neur_chan_LBD domain",118278
13731,"Gamma-aminobutyric acid receptor subunit alpha-4/beta-3/gamma-2, Neur_chan_LBD domain",118281
13733,"Gamma-aminobutyric acid receptor subunit alpha-4/beta-3/gamma-2, Neur_chan_LBD domain",118280
13737,"Gamma-aminobutyric acid receptor subunit alpha-4/beta-3/gamma-2, Neur_chan_LBD domain",118283
13743,"Gamma-aminobutyric acid receptor subunit alpha-4/beta-3/gamma-2, Neur_chan_LBD domain",118284
13755,"Gamma-aminobutyric acid receptor subunit alpha-4/beta-3/gamma-2, Neur_chan_LBD domain",118291
13757,"Gamma-aminobutyric acid receptor subunit alpha-4/beta-3/gamma-2, Neur_chan_LBD domain",118292
13777,"Gamma-aminobutyric acid receptor subunit alpha-6/beta-3, Neur_chan_LBD domain",118283
13780,"Gamma-aminobutyric acid receptor subunit alpha-6/beta-3, Neur_chan_LBD domain",118284
13786,"Gamma-aminobutyric acid receptor subunit alpha-6/beta-3, Neur_chan_LBD domain",118285
13792,"Gamma-aminobutyric acid receptor subunit alpha-6/beta-3, Neur_chan_LBD domain",118286
13794,"Gamma-aminobutyric acid receptor subunit alpha-6/beta-3, Neur_chan_LBD domain",118287
13814,"Gamma-aminobutyric acid receptor subunit alpha-6/beta-3, Neur_chan_LBD domain",118281
13815,"Gamma-aminobutyric acid receptor subunit alpha-6/beta-3, Neur_chan_LBD domain",118282
13816,"Gamma-aminobutyric acid receptor subunit alpha-6/beta-3, Neur_chan_LBD domain",118280
13829,"Gamma-aminobutyric acid receptor subunit alpha-6/beta-3, Neur_chan_LBD domain",118291
13830,"Gamma-aminobutyric acid receptor subunit alpha-6/beta-3, Neur_chan_LBD domain",118293
13831,"Gamma-aminobutyric acid receptor subunit alpha-6/beta-3, Neur_chan_LBD domain",118292
13849,"Gamma-aminobutyric acid receptor subunit alpha-6/beta-3, Neur_chan_LBD domain",118279
13850,"Gamma-aminobutyric acid receptor subunit alpha-6/beta-3, Neur_chan_LBD domain",118278
13851,"Gamma-aminobutyric acid receptor subunit alpha-6/beta-3/delta, Neur_chan_LBD domain",118281
13852,"Gamma-aminobutyric acid receptor subunit alpha-6/beta-3/delta, Neur_chan_LBD domain",118284
13859,"Gamma-aminobutyric acid receptor subunit alpha-6/beta-3/delta, Neur_chan_LBD domain",118287
13862,"Gamma-aminobutyric acid receptor subunit alpha-6/beta-3/delta, Neur_chan_LBD domain",118292
13871,"Gamma-aminobutyric acid receptor subunit alpha-6/beta-3/delta, Neur_chan_LBD domain",118283
13880,"Gamma-aminobutyric acid receptor subunit alpha-6/beta-3/delta, Neur_chan_LBD domain",118285
13886,"Gamma-aminobutyric acid receptor subunit alpha-6/beta-3/delta, Neur_chan_LBD domain",118286
13909,"Gamma-aminobutyric acid receptor subunit alpha-6/beta-3/delta, Neur_chan_LBD domain",118282
13910,"Gamma-aminobutyric acid receptor subunit alpha-6/beta-3/delta, Neur_chan_LBD domain",118280
13923,"Gamma-aminobutyric acid receptor subunit alpha-6/beta-3/delta, Neur_chan_LBD domain",118291
13924,"Gamma-aminobutyric acid receptor subunit alpha-6/beta-3/delta, Neur_chan_LBD domain",118293
13943,"Gamma-aminobutyric acid receptor subunit alpha-6/beta-3/delta, Neur_chan_LBD domain",118279
13944,"Gamma-aminobutyric acid receptor subunit alpha-6/beta-3/delta, Neur_chan_LBD domain",118278
13945,"Gamma-aminobutyric acid receptor subunit alpha-6/beta-3/gamma-2, Neur_chan_LBD domain",118282
13946,"Gamma-aminobutyric acid receptor subunit alpha-6/beta-3/gamma-2, Neur_chan_LBD domain",118285
13950,"Gamma-aminobutyric acid receptor subunit alpha-6/beta-3/gamma-2, Neur_chan_LBD domain",118293
13956,"Gamma-aminobutyric acid receptor subunit alpha-6/beta-3/gamma-2, Neur_chan_LBD domain",118279
13957,"Gamma-aminobutyric acid receptor subunit alpha-6/beta-3/gamma-2, Neur_chan_LBD domain",118278
13958,"Gamma-aminobutyric acid receptor subunit alpha-6/beta-3/gamma-2, Neur_chan_LBD domain",118283
13961,"Gamma-aminobutyric acid receptor subunit alpha-6/beta-3/gamma-2, Neur_chan_LBD domain",118284
13973,"Gamma-aminobutyric acid receptor subunit alpha-6/beta-3/gamma-2, Neur_chan_LBD domain",118286
13975,"Gamma-aminobutyric acid receptor subunit alpha-6/beta-3/gamma-2, Neur_chan_LBD domain",118287
13995,"Gamma-aminobutyric acid receptor subunit alpha-6/beta-3/gamma-2, Neur_chan_LBD domain",118281
13997,"Gamma-aminobutyric acid receptor subunit alpha-6/beta-3/gamma-2, Neur_chan_LBD domain",118280
14010,"Gamma-aminobutyric acid receptor subunit alpha-6/beta-3/gamma-2, Neur_chan_LBD domain",118291
14012,"Gamma-aminobutyric acid receptor subunit alpha-6/beta-3/gamma-2, Neur_chan_LBD domain",118292
14032,"Gamma-aminobutyric acid receptor subunit alpha-6/beta-2, Neur_chan_LBD domain",118283
14035,"Gamma-aminobutyric acid receptor subunit alpha-6/beta-2, Neur_chan_LBD domain",118284
14041,"Gamma-aminobutyric acid receptor subunit alpha-6/beta-2, Neur_chan_LBD domain",118285
14047,"Gamma-aminobutyric acid receptor subunit alpha-6/beta-2, Neur_chan_LBD domain",118286
14049,"Gamma-aminobutyric acid receptor subunit alpha-6/beta-2, Neur_chan_LBD domain",118287
14073,"Gamma-aminobutyric acid receptor subunit alpha-6/beta-2/delta, Neur_chan_LBD domain",118281
14074,"Gamma-aminobutyric acid receptor subunit alpha-6/beta-2/delta, Neur_chan_LBD domain",118284
14081,"Gamma-aminobutyric acid receptor subunit alpha-6/beta-2/delta, Neur_chan_LBD domain",118287
14084,"Gamma-aminobutyric acid receptor subunit alpha-6/beta-2/delta, Neur_chan_LBD domain",118292
14093,"Gamma-aminobutyric acid receptor subunit alpha-6/beta-2/delta, Neur_chan_LBD domain",118283
14102,"Gamma-aminobutyric acid receptor subunit alpha-6/beta-2/delta, Neur_chan_LBD domain",118285
14108,"Gamma-aminobutyric acid receptor subunit alpha-6/beta-2/delta, Neur_chan_LBD domain",118286
14134,"Gamma-aminobutyric acid receptor subunit alpha-1/beta-3, Neur_chan_LBD domain",118291
14135,"Gamma-aminobutyric acid receptor subunit alpha-1/beta-3, Neur_chan_LBD domain",118293
14136,"Gamma-aminobutyric acid receptor subunit alpha-1/beta-3, Neur_chan_LBD domain",118292
14139,"Gamma-aminobutyric acid receptor subunit alpha-1/beta-3, Neur_chan_LBD domain",118283
14142,"Gamma-aminobutyric acid receptor subunit alpha-1/beta-3, Neur_chan_LBD domain",118281
14143,"Gamma-aminobutyric acid receptor subunit alpha-1/beta-3, Neur_chan_LBD domain",118282
14144,"Gamma-aminobutyric acid receptor subunit alpha-1/beta-3, Neur_chan_LBD domain",118280
14145,"Gamma-aminobutyric acid receptor subunit alpha-1/beta-3, Neur_chan_LBD domain",118284
14151,"Gamma-aminobutyric acid receptor subunit alpha-1/beta-3, Neur_chan_LBD domain",118285
14177,"Gamma-aminobutyric acid receptor subunit alpha-1/beta-3, Neur_chan_LBD domain",118279
14178,"Gamma-aminobutyric acid receptor subunit alpha-1/beta-3, Neur_chan_LBD domain",118278
14179,"Gamma-aminobutyric acid receptor subunit alpha-1/beta-3/delta, Neur_chan_LBD domain",118281
14180,"Gamma-aminobutyric acid receptor subunit alpha-1/beta-3/delta, Neur_chan_LBD domain",118284
14187,"Gamma-aminobutyric acid receptor subunit alpha-1/beta-3/delta, Neur_chan_LBD domain",118287
14190,"Gamma-aminobutyric acid receptor subunit alpha-1/beta-3/delta, Neur_chan_LBD domain",118292
14199,"Gamma-aminobutyric acid receptor subunit alpha-1/beta-3/delta, Neur_chan_LBD domain",118291
14200,"Gamma-aminobutyric acid receptor subunit alpha-1/beta-3/delta, Neur_chan_LBD domain",118293
14204,"Gamma-aminobutyric acid receptor subunit alpha-1/beta-3/delta, Neur_chan_LBD domain",118283
14208,"Gamma-aminobutyric acid receptor subunit alpha-1/beta-3/delta, Neur_chan_LBD domain",118282
14209,"Gamma-aminobutyric acid receptor subunit alpha-1/beta-3/delta, Neur_chan_LBD domain",118280
14216,"Gamma-aminobutyric acid receptor subunit alpha-1/beta-3/delta, Neur_chan_LBD domain",118285
14242,"Gamma-aminobutyric acid receptor subunit alpha-1/beta-3/delta, Neur_chan_LBD domain",118279
14243,"Gamma-aminobutyric acid receptor subunit alpha-1/beta-3/delta, Neur_chan_LBD domain",118278
14244,"Gamma-aminobutyric acid receptor subunit alpha-1/beta-3/gamma-2, Neur_chan_LBD domain",118282
14245,"Gamma-aminobutyric acid receptor subunit alpha-1/beta-3/gamma-2, Neur_chan_LBD domain",118285
14249,"Gamma-aminobutyric acid receptor subunit alpha-1/beta-3/gamma-2, Neur_chan_LBD domain",118293
14255,"Gamma-aminobutyric acid receptor subunit alpha-1/beta-3/gamma-2, Neur_chan_LBD domain",118279
14256,"Gamma-aminobutyric acid receptor subunit alpha-1/beta-3/gamma-2, Neur_chan_LBD domain",118278
14257,"Gamma-aminobutyric acid receptor subunit alpha-1/beta-3/gamma-2, Neur_chan_LBD domain",118291
14259,"Gamma-aminobutyric acid receptor subunit alpha-1/beta-3/gamma-2, Neur_chan_LBD domain",118292
14262,"Gamma-aminobutyric acid receptor subunit alpha-1/beta-3/gamma-2, Neur_chan_LBD domain",118283
14265,"Gamma-aminobutyric acid receptor subunit alpha-1/beta-3/gamma-2, Neur_chan_LBD domain",118281
14267,"Gamma-aminobutyric acid receptor subunit alpha-1/beta-3/gamma-2, Neur_chan_LBD domain",118280
14268,"Gamma-aminobutyric acid receptor subunit alpha-1/beta-3/gamma-2, Neur_chan_LBD domain",118284
14302,"Gamma-aminobutyric acid receptor subunit alpha-1/beta-2, Neur_chan_LBD domain",118291
14303,"Gamma-aminobutyric acid receptor subunit alpha-1/beta-2, Neur_chan_LBD domain",118293
14304,"Gamma-aminobutyric acid receptor subunit alpha-1/beta-2, Neur_chan_LBD domain",118292
14307,"Gamma-aminobutyric acid receptor subunit alpha-1/beta-2, Neur_chan_LBD domain",118286
14309,"Gamma-aminobutyric acid receptor subunit alpha-1/beta-2, Neur_chan_LBD domain",118287
14314,"Cyclin-dependent kinase 13/Cyclin-K, Pkinase domain",118298
14316,"Cyclin-dependent kinase 8/Cyclin-C, Pkinase domain",118299
14317,"Glycine receptor subunit alpha-2/beta, Neur_chan_LBD domain",118306
14318,"Glycine receptor subunit alpha-2/beta, Neur_chan_LBD domain",117714
14351,"Coagulation factor IX/VIII, Trypsin domain",118307
14354,"Short transient receptor potential channel 1 & 3/Stromal interaction molecule 1/Calcium release-activated calcium channel protein 1, Ion_trans domain",118314
14364,"Cacna1b/Cacnb3, Ion_trans domain",118317
14368,"5-hydroxytryptamine receptor 3A/3E, Neur_chan_LBD domain",118318
14369,"5-hydroxytryptamine receptor 3A/3E, Neur_chan_LBD domain",118322
14371,"CaM kinase II alpha/beta, Pkinase domain",118320
14375,"CaM kinase II delta/gamma, Pkinase domain",118321
14379,"5-hydroxytryptamine receptor 3A/3C, Neur_chan_LBD domain",118318
14380,"5-hydroxytryptamine receptor 3A/3C, Neur_chan_LBD domain",118322
14382,"PIK3CG/PIK3R1, SH2 domain",118337
14384,"HDAC1/REST corepressor 3, Hist_deacetyl domain",118343
14387,"Lysine-specific histone demethylase 1A/REST corepressor, Amino_oxidase domain",118345
14390,"Cyclin-dependent kinase 14/Cyclin-Y, Pkinase domain",118346
14391,"Cereblon/Histone deacetylase 1, Hist_deacetyl domain",118343
14394,"Alpha-crystallin A chain, HSP20 domain",118410
14395,"1,3-beta-glucan synthase component FKS1, Glucan_synthase domain",118415
14407,"Integrase, rve domain",118431
14496,"1,3-beta-D-glucan synthase subunit 1, Glucan_synthase domain",118438
14543,"Fksp, Glucan_synthase domain",118448
14546,"Protease, RVP domain",118454
14620,"cAMP-dependent protein kinase (PKA), Pkinase domain",11970
14621,"cAMP-dependent protein kinase, gamma catalytic subunit, Pkinase domain",11970
14632,"Kinase suppressor of Ras 1, Pkinase_Tyr domain",104426
14633,"Mixed lineage kinase domain-like protein, Pkinase_Tyr domain",104428
14639,"Serine/threonine-protein kinase WNK2, Pkinase domain",102474
14640,"Dual specificity protein phosphatase 5, DSPc domain",103513
14654,"TRPC1/TRPC5, Ion_trans domain",103525
14655,"Short transient receptor potential channel 5, Ion_trans domain",103525
14796,"TRPC1/TRPC5, Ion_trans domain",119377
14797,"Short transient receptor potential channel 5, Ion_trans domain",119377
14804,"LKB1-STRAD-MO25 complex, Pkinase domain",104278
14805,"STE20-related kinase adapter protein alpha, Pkinase domain",104278
14810,"Calcium-dependent protein kinase 4, Pkinase domain",105236
14818,"Protein BAT5, Abhydrolase_1 domain",101466
14828,"P2X purinoceptor 3, P2X_receptor domain",107625
14833,"Microtubule-associated serine/threonine-protein kinase 4, Pkinase domain",107644
14836,"NEK kinase, Pkinase domain",107646
14837,"Serine/threonine-protein kinase Nek8, Pkinase domain",107646
14842,"Spermine oxidase, Amino_oxidase domain",105344
14854,"JAK1/TYK2, Pkinase_Tyr domain",119335
14855,"TYK2/JAK1/JAK2, Pkinase_Tyr domain",119335
14856,"Non-receptor tyrosine-protein kinase TYK2, Pkinase_Tyr domain",119335
14866,"NAD-dependent protein deacetylase sirtuin-7, SIR2 domain",105224
14869,"SCN8A/SCN1B, Ion_trans domain",119388
14870,"Fibroblast growth factor 14/SCN8A, Ion_trans domain",119388
14871,"Sodium channel alpha subunit, Ion_trans domain",119388
14872,"Sodium channel protein type VIII alpha subunit, Ion_trans domain",119388
15733,"von Hippel-Lindau disease tumor suppressor/Serine/threonine-protein kinase TBK1, Pkinase domain",107912
15734,"Protein cereblon/Serine/threonine-protein kinase TBK1, Pkinase domain",107912
15735,"IKK epsilon/TBK1, Pkinase domain",107912
15736,"Serine/threonine-protein kinase TBK1, Pkinase domain",107912
15825,"Farnesyl pyrophosphate synthase, polyprenyl_synt domain",103143
15826,"DNMT3B-DNMT3L complex, DNA_methylase domain",117104
